YearMonth,YearNbr,MonthNbr,LocationId,LocationName,EmployeeId,Title,StaffMember,TotalSales,BonusPaid,GrossWages,HealthPlanPaid,ParkingSubsPaid,TransportSubsPaid,TrainingSubsPaid,EmployerPensionPaid
20154,2015,4,255,New Delhi Discount Store,269,Sales Specialist,Kari Furse,15965.91,271.42047,2502.5,37.5375,,25,25,187.6875
20154,2015,4,256,Mumbai Discount Store,270,Sales Specialist,David Hamilton,35550.598,604.360166,2502.5,37.5375,,25,25,187.6875
20154,2015,4,257,Kolkata Discount Store,271,Sales Specialist,Mike Gahrns,26112.77,574.48094,3234,48.51,,25,25,242.55
20154,2015,4,292,Thimphu No.2 Discount Store,272,Sales Specialist,Sara Smith,28074.29,477.26293,2502.5,37.5375,,25,25,187.6875
20154,2015,4,259,Hong Kong No.1 Discount Store,273,Sales Specialist,Janet Galore,28727.366,574.54732,2849,42.735,,25,25,213.675
20154,2015,4,260,Tehran No.1 Discount Store,274,Sales Specialist,Adina Hagege,39275.056,785.50112,3071,46.065,,25,25,230.325
20154,2015,4,262,Bangkok No.1 Discount Store,276,Sales Specialist,Mary Andersen,17838.234,356.76468,2849,42.735,,25,25,213.675
20154,2015,4,297,Moscow  No.2 Discount Store,277,Sales Specialist,Martin Jones,45395.5884,771.7250028,2502.5,37.5375,,25,25,187.6875
20154,2015,4,298,Ashgabat  No.2 Discount Store,278,Sales Specialist,Solly Jones,21165.556,359.814452,2502.5,37.5375,,25,25,187.6875
20154,2015,4,265,Islamabad No.1 Discount Store,279,Sales Specialist,Davide Garghentini,28064.154,477.090618,2697.5,40.4625,,25,25,202.3125
20154,2015,4,267,Tokyo No.1 Discount Store,281,Sales Specialist,Inbar Gazit,45584.054,911.68108,3071,46.065,,25,25,230.325
20154,2015,4,269,Yokohama Discount Store,282,Sales Specialist,Seth Grossman,62973.446,1070.548582,2697.5,40.4625,,25,25,202.3125
20154,2015,4,270,Osaka No.1 Discount Store,283,Sales Specialist,Christa Geller,27633.878,469.775926,2697.5,40.4625,,25,25,202.3125
20154,2015,4,271,Nagoya Discount Store,284,Sales Specialist,Carlos Grilo,23643.062,520.147364,3486,52.29,,25,25,261.45
20154,2015,4,272,Sapporo Discount Store,285,Sales Specialist,Tom Getzinger,29676.292,652.878424,3486,52.29,,25,25,261.45
20154,2015,4,274,Seoul Discount Store,287,Sales Specialist,Leo Giakoumakis,67066.3,1475.4586,3234,48.51,,25,25,242.55
20154,2015,4,275,Busan Discount Store,288,Sales Specialist,Nikolay Grachev,52402.488,890.842296,2502.5,37.5375,,25,25,187.6875
20154,2015,4,276,Bishkek Discount Store,289,Sales Specialist,Enrique Gil,28550.892,571.01784,2849,42.735,,25,25,213.675
20154,2015,4,277,Shanghai No.1 Discount Store,290,Sales Specialist,Mojca Gostincar,45401.126,771.819142,2502.5,37.5375,,25,25,187.6875
20154,2015,4,278,Urumqi Discount Store,291,Sales Specialist,Eric Gilmore,29108.192,640.380224,3234,48.51,,25,25,242.55
20154,2015,4,279,Beijing Discount Store,292,Sales Specialist,Nuria Gonzalez,50766.28,1116.85816,3234,48.51,,25,25,242.55
20154,2015,4,253,Sydney No.1 Discount Store,294,Sales Specialist,Daniel Goldschmidt,28566.66,485.63322,2600,39,,25,25,195
20154,2015,4,254,Yerevan Discount Store,295,Sales Specialist,Gerhard Goeschl,33724.878,573.322926,2502.5,37.5375,,25,25,187.6875
20154,2015,4,252,Canberra Discount Store,296,Sales Specialist,Jossef Goldberg,30403.288,516.855896,2600,39,,25,25,195
20154,2015,4,2,Seattle No.2 Discount Store,350,Sales Specialist,Roy Admans,20818,353.906,2600,39,,25,25,195
20154,2015,4,31,Greeley No.2 Discount Store,573,Sales Specialist,Fred Jones,6416.4,128.328,2960,44.4,,25,25,222
20154,2015,4,35,Denver No.2 Discount Store,653,Sales Specialist,Kim Stephens,13672.9,321.31315,4400,66,,25,25,330
20154,2015,4,36,Denver No.3 Discount Store,655,Sales Specialist,James French,12976.5,304.94775,4400,66,,25,25,330
20154,2015,4,37,Boulder Discount Store,664,Sales Specialist,Ollie Zimms,52169.1,886.8747,2600,39,,25,25,195
20154,2015,4,48,Milwaukee No.2 Discount Store,752,Sales Specialist,Tony Spanner,14005.1,329.11985,4400,66,,25,25,330
20154,2015,4,47,Milwaukee No.1 Discount Store,753,Area Manager,Antonio Bermejo,29322.6,689.0811,4400,66,35,,25,374
20154,2015,4,49,Milwaukee No.3 Discount Store,754,Sales Specialist,Shelly Lange,6219.9,146.16765,4400,66,,25,25,330
20154,2015,4,50,Waukesha No.1 Discount Store,762,Sales Specialist,Robert Zare,17468.7,384.3114,3360,50.4,,25,25,252
20154,2015,4,55,Germantown Discount Store,771,Sales Specialist,Michael Berroth,12260,208.42,2600,39,,25,25,195
20154,2015,4,66,Houston No.1 Discount Store,886,Area Manager,Fabricio Noriega,5779.6,135.8206,4400,66,35,,25,374
20154,2015,4,67,Houston No.2 Discount Store,887,Sales Specialist,Henri Encini,13389.4,314.6509,4400,66,,25,25,330
20154,2015,4,68,Houston No.3 Discount Store,888,Sales Specialist,Stephan Smith,8712.1,204.73435,4400,66,,25,25,330
20154,2015,4,69,Houston No.4 Discount Store,889,Sales Specialist,Henri Noah,10715,251.8025,4400,66,,25,25,330
20154,2015,4,76,Beaumont No.1 Discount Store,952,Sales Specialist,Marc Boyer,3615.8,61.4686,2600,39,,25,25,195
20154,2015,4,183,Anchorage Discount Store,1111,Sales Specialist,Chris Smithers,9964.6,199.292,2960,44.4,,25,25,222
20154,2015,4,102,Miami No.2 Discount Store,1192,Sales Specialist,Bart Simpson,10120.9,222.6598,3360,50.4,,25,25,252
20154,2015,4,105,Tallahassee No.2 Discount Store,1212,Sales Specialist,Lisa Simpson,23477.8,469.556,2960,44.4,,25,25,222
20154,2015,4,115,New York No.1 Discount Store,1313,Sales Specialist,Jason Carlson,41249,701.233,2600,39,,25,25,195
20154,2015,4,116,Rochester No.1 Discount Store,1323,Sales Specialist,Chris Preston,9729.9,165.4083,2600,39,,25,25,195
20154,2015,4,129,Trenton No.2 Discount Store,1463,Sales Specialist,Enoch Remick,30594.45,673.0779,3360,50.4,,25,25,252
20154,2015,4,131,Newark No.2 Discount Store,1473,Sales Specialist,Henri Burns,38279.9,842.1578,3360,50.4,,25,25,252
20154,2015,4,147,Worcester No.1 Discount Store,1633,Sales Specialist,Izak Cohen,4549.3,77.3381,2600,39,,25,25,195
20154,2015,4,283,Ottawa No.2 Discount Store,2144,Sales Specialist,Brian Smith,37260,633.42,2600,39,,25,25,195
20154,2015,4,285,Toronto No.2 Discount Store,2154,Sales Specialist,James Maloj,12148,285.478,4400,66,,25,25,330
20154,2015,4,286,Toronto No.3 Discount Store,2155,Sales Specialist,June Zilma,3609.6,84.8256,4400,66,,25,25,330
20154,2015,4,288,Montreal No.2 Discount Store,2161,Sales Specialist,Lori Jones,20472.8,450.4016,3360,50.4,,25,25,252
20154,2015,4,289,Vancouver  No.1 Discount Store,2171,Sales Specialist,Andrea Dunker,5999.7,131.9934,3360,50.4,,25,25,252
20154,2015,4,293,Hong Kong No.2 Discount Store,2731,Sales Specialist,Bib More,30285.552,605.71104,2849,42.735,,25,25,213.675
20154,2015,4,294,Tehran No.2 Discount Store,2741,Sales Specialist,Adam Savage,47823.662,956.47324,3071,46.065,,25,25,230.325
20154,2015,4,296,Bangkok No.2 Discount Store,2761,Sales Specialist,Jamie Oliver,31414.792,628.29584,2849,42.735,,25,25,213.675
20154,2015,4,263,Moscow  No.1 Discount Store,2771,Sales Specialist,Hugo Garcia,12299.76,209.09592,2502.5,37.5375,,25,25,187.6875
20154,2015,4,264,Ashgabat No.1 Discount Store,2783,Sales Specialist,Allan Guinot,18060.388,307.026596,2502.5,37.5375,,25,25,187.6875
20154,2015,4,299,Islamabad  No.2 Discount Store,2791,Sales Specialist,David Grahjam,33374.504,567.366568,2697.5,40.4625,,25,25,202.3125
20154,2015,4,268,Tokyo No.2 Discount Store,2811,Sales Specialist,Bes Jones,67932.228,1358.64456,3071,46.065,,25,25,230.325
20154,2015,4,301,Osaka No.2 Discount Store,2831,Sales Specialist,Jonas Jones,52342.284,889.818828,2697.5,40.4625,,25,25,202.3125
20154,2015,4,281,Shanghai No.2 Discount Store,2902,Sales Specialist,Moira Gost,40399.434,686.790378,2502.5,37.5375,,25,25,187.6875
20154,2015,4,300,Sydney  No.2 Discount Store,2943,Sales Specialist,Dan Golders,17639.22,299.86674,2600,39,,25,25,195
20155,2015,5,304,Saint Petersburg Discount Store,14,Sales Specialist,Miguel Saenz,8459.6,169.192,2849,42.735,,25,25,213.675
20155,2015,5,305,Nizhny Novgorod Discount Store,15,Sales Specialist,Kim Akers,8789.8,149.4266,2502.5,37.5375,,25,25,187.6875
20155,2015,5,302,Taipei  Discount Store,24,Sales Specialist,Ming-Yang Xie,36436.548,619.421316,2697.5,40.4625,,25,25,202.3125
20155,2015,5,303,Lisbon Discount Store,25,Sales Specialist,Antonio Alwan,21829.9,371.1083,2697.5,40.4625,,25,25,202.3125
20155,2015,5,1,Seattle No.1 Discount Store,35,Sales Specialist,Roy Antebi,12575.9,213.7903,2600,39,,25,25,195
20155,2015,5,3,Kennewick Discount Store,36,Sales Specialist,Prithvi Raj,14699.8,249.8966,2600,39,,25,25,195
20155,2015,5,4,Bellevue Discount Store,37,Sales Specialist,Luca Argentiero,9340,186.8,2960,44.4,,25,25,222
20155,2015,5,5,Redmond Discount Store,38,Sales Specialist,Suriya Sajjateerakool,30920,680.24,3360,50.4,,25,25,252
20155,2015,5,6,Yakima Discount Store,39,Sales Specialist,Zainal Arifin,21718,477.796,3360,50.4,,25,25,252
20155,2015,5,7,Granger Discount Store,40,Sales Specialist,Amy Strande,24919.9,548.2378,3360,50.4,,25,25,252
20155,2015,5,8,Sunnyside Discount Store,41,Sales Specialist,Ties Arts,10218.9,173.7213,2600,39,,25,25,195
20155,2015,5,9,Toppenish Discount Store,42,Sales Specialist,Daniel Taylor,19329.8,425.2556,3360,50.4,,25,25,252
20155,2015,5,10,Wapato Discount Store,43,Sales Specialist,Ronen Ashkenazi,20749.8,456.4956,3360,50.4,,25,25,252
20155,2015,5,11,Cle Elum Discount Store,44,Sales Specialist,Hans-Walter Untch,11829.6,201.1032,2600,39,,25,25,195
20155,2015,5,12,North Bend Discount Store,45,Sales Specialist,Chris Ashton,13725.9,301.9698,3360,50.4,,25,25,252
20155,2015,5,13,Snoqualmie Discount Store,46,Sales Specialist,Michael Vanderhyde,15240,335.28,3360,50.4,,25,25,252
20155,2015,5,14,Fall City Discount Store,47,Sales Specialist,Vivian Atlas,5699.9,113.998,2960,44.4,,25,25,222
20155,2015,5,15,Renton Discount Store,48,Sales Specialist,Robin Wakefield,17829.5,392.249,3360,50.4,,25,25,252
20155,2015,5,16,Everett Discount Store,49,Sales Specialist,Anahita Bahrami,7209.1,158.6002,3360,50.4,,25,25,252
20155,2015,5,18,Veradale Discount Store,50,Sales Specialist,Pieter Wycoff,15467.8,262.9526,2600,39,,25,25,195
20155,2015,5,19,Cheney Discount Store,51,Sales Specialist,Dev Balasubramanian,46559.7,791.5149,2600,39,,25,25,195
20155,2015,5,20,Englewood Discount Store,52,Sales Specialist,Steven Wright,21887.8,372.0926,2600,39,,25,25,195
20155,2015,5,22,Westminster Discount Store,54,Sales Specialist,Eiji Yasuda,32959.4,560.3098,2600,39,,25,25,195
20155,2015,5,23,Grand Junction Discount Store,55,Sales Specialist,Ed Banti,42949.8,944.8956,3360,50.4,,25,25,252
20155,2015,5,24,New Castle Discount Store,56,Sales Specialist,Mrina Natarajan,26231.6,577.0952,3360,50.4,,25,25,252
20155,2015,5,25,Greeley  No.1 Discount Store,57,Sales Specialist,Dave Barnett,20569.2,411.384,2960,44.4,,25,25,222
20155,2015,5,26,Loveland Discount Store,58,Sales Specialist,Manuel Oliveira,15007.9,330.1738,3360,50.4,,25,25,252
20155,2015,5,27,Lafayette Discount Store,59,Sales Specialist,Adam Barr,19909.6,338.4632,2600,39,,25,25,195
20155,2015,5,28,Castle Rock Discount Store,60,Sales Specialist,Rok Palcic,8920,196.24,3360,50.4,,25,25,252
20155,2015,5,29,Sedalia Discount Store,61,Sales Specialist,Shai Bassli,8998.8,152.9796,2600,39,,25,25,195
20155,2015,5,30,Fort Collins Discount Store,62,Sales Specialist,Yossi Ran,12699.8,279.3956,3360,50.4,,25,25,252
20155,2015,5,32,Milliken Discount Store,63,Sales Specialist,Shaun Beasley,10927.8,185.7726,2600,39,,25,25,195
20155,2015,5,33,Berthoud Discount Store,64,Sales Specialist,Karolina Salas-Szlejter,36495.9,802.9098,3360,50.4,,25,25,252
20155,2015,5,34,Denver No.1 Discount Store,65,Area Manager,Anna Bedecs,14640,344.04,4400,66,35,,25,374
20155,2015,5,21,Wheat Ridge Discount Store,66,Sales Specialist,Oliver Szimmetat,19864,437.008,3360,50.4,,25,25,252
20155,2015,5,38,Thornton Discount Store,67,Sales Specialist,Ann Beebe,15519,341.418,3360,50.4,,25,25,252
20155,2015,5,39,Littleton Discount Store,68,Sales Specialist,Jeff Teper,12669.7,278.7334,3360,50.4,,25,25,252
20155,2015,5,40,Aurora Discount Store,69,Sales Specialist,Allie Bellew,17518.9,297.8213,2600,39,,25,25,195
20155,2015,5,41,Parker Discount Store,70,Sales Specialist,Siri Velauthapillai,16008.9,352.1958,3360,50.4,,25,25,252
20155,2015,5,42,Green Bay Discount Store,71,Sales Specialist,Nuno Bento,16523,280.891,2600,39,,25,25,195
20155,2015,5,43,Appleton Discount Store,72,Sales Specialist,Anne Wallace,3439.4,75.6668,3360,50.4,,25,25,252
20155,2015,5,44,Menasha Discount Store,73,Sales Specialist,Matt Berg,12338.5,271.447,3360,50.4,,25,25,252
20155,2015,5,45,Oshkosh Discount Store,74,Sales Specialist,John Yokim,811.1,17.8442,3360,50.4,,25,25,252
20155,2015,5,54,Waukesha No.2 Discount Store,76,Sales Specialist,Bob Hare,25249.3,555.4846,3360,50.4,,25,25,252
20155,2015,5,198,North Harford Discount Store,77,Sales Specialist,Jamie Curtiso,22725.6,499.9632,3360,50.4,,25,25,252
20155,2015,5,57,Port Washington Discount Store,79,Sales Specialist,Jimmy Bischoff,29439.3,647.6646,3360,50.4,,25,25,252
20155,2015,5,58,Sheboygan Discount Store,80,Sales Specialist,Michael Neipper,24550,417.35,2600,39,,25,25,195
20155,2015,5,59,Manitowoc Discount Store,81,Sales Specialist,Ari Bixhorn,13501.2,297.0264,3360,50.4,,25,25,252
20155,2015,5,60,Madison Discount Store,82,Sales Specialist,Paulo Neves,23727.8,522.0116,3360,50.4,,25,25,252
20155,2015,5,61,Oregon Discount Store,83,Sales Specialist,Rex Bloesser,8058.9,137.0013,2600,39,,25,25,195
20155,2015,5,62,Stoughton Discount Store,84,Sales Specialist,Aaron Nicholls,14728.9,294.578,2960,44.4,,25,25,222
20155,2015,5,63,Edgerton Discount Store,85,Sales Specialist,Tomasz Bochenek,14429,317.438,3360,50.4,,25,25,252
20155,2015,5,64,Fort Atkinson Discount Store,86,Sales Specialist,Toby Nixon,12345.3,209.8701,2600,39,,25,25,195
20155,2015,5,51,Racine No.1 Discount Store,87,Sales Specialist,Corinna Bolender,8209.3,180.6046,3360,50.4,,25,25,252
20155,2015,5,70,Midland Discount Store,89,Sales Specialist,Raffaella Bonaldi,6489.9,142.7778,3360,50.4,,25,25,252
20155,2015,5,71,Russellville Discount Store,90,Sales Specialist,Jerry Orman,8889.9,177.798,2960,44.4,,25,25,222
20155,2015,5,72,Minden Discount Store,91,Sales Specialist,Laurent Bonnet,43573.9,958.6258,3360,50.4,,25,25,252
20155,2015,5,73,Shreveport Discount Store,92,Sales Specialist,Danni Ortman,46469.7,1022.3334,3360,50.4,,25,25,252
20155,2015,5,74,Marshall Discount Store,93,Sales Specialist,Thomas Bouchard,14848.1,326.6582,3360,50.4,,25,25,252
20155,2015,5,75,Longview Discount Store,94,Sales Specialist,Scott Oveson,33539.7,570.1749,2600,39,,25,25,195
20155,2015,5,78,Beaumont No.2 Discount Store,95,Sales Specialist,Martin Skeese,20793,353.481,2600,39,,25,25,195
20155,2015,5,77,Orange Discount Store,96,Sales Specialist,Tude Palma,15039,330.858,3360,50.4,,25,25,252
20155,2015,5,79,Baytown Discount Store,97,Sales Specialist,Peter Bankov,14880,252.96,2600,39,,25,25,195
20155,2015,5,80,La Porte Discount Store,98,Sales Specialist,Dan Park,7008,154.176,3360,50.4,,25,25,252
20155,2015,5,81,Bacliff Discount Store,99,Sales Specialist,Bryan Bredehoeft,55027.7,1210.6094,3360,50.4,,25,25,252
20155,2015,5,82,Texas City Discount Store,100,Sales Specialist,Rajesh Patel,17139.5,342.79,2960,44.4,,25,25,222
20155,2015,5,83,Pasadena Discount Store,101,Sales Specialist,Alan Brewer,16769.2,368.9224,3360,50.4,,25,25,252
20155,2015,5,84,Humble Discount Store,102,Sales Specialist,Dorena Paschke,6238.8,106.0596,2600,39,,25,25,195
20155,2015,5,85,Spring Discount Store,103,Sales Specialist,Nick Brigandi,28369.9,624.1378,3360,50.4,,25,25,252
20155,2015,5,86,Austin Discount Store,104,Sales Specialist,Leonids Paturskis,14550,247.35,2600,39,,25,25,195
20155,2015,5,87,San Antonio Discount Store,105,Sales Specialist,Allison Brown,3359.6,73.9112,3360,50.4,,25,25,252
20155,2015,5,88,Cedar Park Discount Store,106,Sales Specialist,Yael Peled,7024.5,154.539,3360,50.4,,25,25,252
20155,2015,5,89,Round Rock Discount Store,107,Sales Specialist,Robert Brown,10556.9,179.4673,2600,39,,25,25,195
20155,2015,5,90,Dallas Discount Store,108,Sales Specialist,Lori Penor,13427.8,295.4116,3360,50.4,,25,25,252
20155,2015,5,91,Georgetown Discount Store,109,Sales Specialist,Daniel Brunner,19099.4,420.1868,3360,50.4,,25,25,252
20155,2015,5,92,Hillsboro Discount Store,110,Sales Specialist,Michel Pereira,2406.6,40.9122,2600,39,,25,25,195
20155,2015,5,93,Arlington Discount Store,111,Sales Specialist,Chris Bryant,22358.7,491.8914,3360,50.4,,25,25,252
20155,2015,5,94,Grand Prairie Discount Store,112,Sales Specialist,Wirote Petchdenlarp,19858.6,436.8892,3360,50.4,,25,25,252
20155,2015,5,95,Desoto Discount Store,113,Sales Specialist,Brian Burke,22139.8,376.3766,2600,39,,25,25,195
20155,2015,5,96,Richardson Discount Store,114,Sales Specialist,Palle Petersen,9889.3,168.1181,2600,39,,25,25,195
20155,2015,5,97,Lewisville Discount Store,115,Sales Specialist,Tzipi Butnaru,2871.25,63.1675,3360,50.4,,25,25,252
20155,2015,5,98,Denton Discount Store,116,Sales Specialist,Terrence Philip,25439.7,559.6734,3360,50.4,,25,25,252
20155,2015,5,99,Fort Worth Discount Store,117,Sales Specialist,Rick Byham,14477.9,246.1243,2600,39,,25,25,195
20155,2015,5,100,Plano Discount Store,118,Sales Specialist,Michal Piaseczny,5217.7,114.7894,3360,50.4,,25,25,252
20155,2015,5,101,Miami No.1 Discount Store,119,Sales Specialist,Reina Cabatana,15639.8,265.8766,2600,39,,25,25,195
20155,2015,5,103,Jacksonville Discount Store,120,Sales Specialist,Pilar Pinilla,16439.9,279.4783,2600,39,,25,25,195
20155,2015,5,104,Tallahassee No.1 Discount Store,121,Sales Specialist,Iulian Calinov,17848.8,392.6736,3360,50.4,,25,25,252
20155,2015,5,107,Sebring Discount Store,123,Sales Specialist,Maria Cameron,17092,376.024,3360,50.4,,25,25,252
20155,2015,5,108,Lakeland Discount Store,124,Sales Specialist,Ekaterina Podkolzina,30848.6,678.6692,3360,50.4,,25,25,252
20155,2015,5,109,Fort Lauderdale Discount Store,125,Sales Specialist,Jamie Campbell,24847.8,546.6516,3360,50.4,,25,25,252
20155,2015,5,110,Orlando Discount Store,126,Sales Specialist,Grigory Pogulsky,43499.9,956.9978,3360,50.4,,25,25,252
20155,2015,5,111,Tampa Discount Store,127,Sales Specialist,Paul Cannon,5907.7,100.4309,2600,39,,25,25,195
20155,2015,5,112,Key West Discount Store,128,Sales Specialist,Josh Pollock,21659.4,368.2098,2600,39,,25,25,195
20155,2015,5,113,Cape Canaveral Discount Store,129,Sales Specialist,Cyril Carbonati,22039.5,374.6715,2600,39,,25,25,195
20155,2015,5,114,Albany Discount Store,130,Sales Specialist,Cristina Potra,28329.9,481.6083,2600,39,,25,25,195
20155,2015,5,117,New York No.2 Discount Store,131,Sales Specialist,Jason Smarters,4859.4,82.6098,2600,39,,25,25,195
20155,2015,5,124,Rochester No.2 Discount Store,132,Sales Specialist,Chris James,12269.8,269.9356,3360,50.4,,25,25,252
20155,2015,5,118,Syracuse Discount Store,133,Sales Specialist,Fernando Caro,22389.8,492.5756,3360,50.4,,25,25,252
20155,2015,5,119,Buffalo Discount Store,134,Sales Specialist,Vishwa Ranjan,20907.9,459.9738,3360,50.4,,25,25,252
20155,2015,5,17,Spokane Discount Store,135,Sales Specialist,Chase Carpenter,3137.7,62.754,2960,44.4,,25,25,222
20155,2015,5,46,Fond du Lac Discount Store,136,Sales Specialist,Arvind Rao,4399.9,96.7978,3360,50.4,,25,25,252
20155,2015,5,52,Burlington Discount Store,137,Sales Specialist,Carlos Carvallo,15630,343.86,3360,50.4,,25,25,252
20155,2015,5,53,East Troy Discount Store,138,Sales Specialist,Morten Rasmussen,19866.5,437.063,3360,50.4,,25,25,252
20155,2015,5,120,Plattsburgh Discount Store,139,Sales Specialist,Gitte Casparij,18330,311.61,2600,39,,25,25,195
20155,2015,5,121,Brooklyn Discount Store,140,Sales Specialist,Mike Ray,17999.5,305.9915,2600,39,,25,25,195
20155,2015,5,122,Oswego Discount Store,141,Sales Specialist,Giorgio Cavaglieri,4274.8,72.6716,2600,39,,25,25,195
20155,2015,5,123,Ithaca Discount Store,142,Sales Specialist,April Reagan,35495,603.415,2600,39,,25,25,195
20155,2015,5,125,Queens Discount Store,143,Sales Specialist,Luisa Cazzaniga,3109.7,68.4134,3360,50.4,,25,25,252
